Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,product_3_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-1_n-3,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-2_n-3,alpha_k-3_n-1,alpha_k-3_n-2,alpha_k-3_n-3,beta_k-1_n-1,beta_k-1_n-2,beta_k-1_n-3,beta_k-2_n-1,beta_k-2_n-2,beta_k-2_n-3,beta_k-3_n-1,beta_k-3_n-2,beta_k-3_n-3,theta_k-1_n-1,theta_k-1_n-2,theta_k-1_n-3,theta_k-2_n-1,theta_k-2_n-2,theta_k-2_n-3,theta_k-3_n-1,theta_k-3_n-2,theta_k-3_n-3
1.0,15.0,339,1.0,0.0,1.0,7626.0,6163.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,73.0,30.0,136.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,119.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47505577907233293,0.1573848134083148,0.8968699138328188,0.615732423829199,0.10508627918294088,0.3040545929104118,0.40559017867932057,0.45777532601758486,0.02867228788984444
4.0,0.0,340,0.0,0.0,0.0,7612.0,6141.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,73.0,30.0,136.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,119.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5847031811254441,0.15014262626209152,0.9345172270314983,0.16513079087204824,0.554731236236218,0.1509251977194269,0.10176159019447413,0.4930255859707382,0.4201347706043714
1.0,8.0,341,0.0,0.0,1.0,7612.0,6141.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,73.0,30.0,137.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,120.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4488054005931906,0.2778854233781789,0.8932090172387066,0.9350681486815062,0.29391134084072557,0.20968668073934266,0.6672315837032841,0.00023951470292066172,0.07363877167349643
1.0,8.0,342,0.0,0.0,1.0,7605.0,6128.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,73.0,30.0,137.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,120.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5477743451193017,0.18187834064661093,0.936251336115416,0.3635890342747289,0.5380707360819598,0.5099445214510845,0.6904191071246241,0.8807276136713893,0.22885145023051676
1.0,15.0,343,1.0,0.0,1.0,7598.0,6115.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,121.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5043733602643596,0.21380082506590103,0.937564280056242,0.9617546034328741,0.7246322094767427,0.9927988892016064,0.29198184318098375,0.3558205681141717,0.3798072841351682
4.0,0.0,344,0.0,0.0,0.0,7584.0,6093.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,121.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5531408841957114,0.21024629780247714,0.9066335851793814,0.3133563854790349,0.8867379137924157,0.14112993188417677,0.2401295721887238,0.6612134351298239,0.15407771298237863
4.0,0.0,345,0.0,0.0,0.0,7584.0,6093.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,121.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5138242724273393,0.2238371724095923,0.8998428775536433,0.13516332562071562,0.8608895717479987,0.3521756678333628,0.19680716293377823,0.7641859253063152,0.030651651612485814
1.0,8.0,346,0.0,0.0,1.0,7584.0,6093.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,121.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4361584496686697,0.17221629428095328,0.9117459469972695,0.8465871960184271,0.6274393759245214,0.043295665033949084,0.3376280240706231,0.13402663259696995,0.1232809511415303
1.0,15.0,347,1.0,0.0,1.0,7577.0,6080.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,139.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,122.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4900116701457489,0.18838542731146887,0.901961112380072,0.7284821156518204,0.5693948932655392,0.9123371232860041,0.6185326735468158,0.246322408021909,0.038430372251438735
4.0,0.0,348,0.0,0.0,0.0,7563.0,6058.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,139.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,122.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4831281423568063,0.1799568471187403,0.882816338598345,0.4122623044806439,0.9284662946721741,0.7389147971314916,0.3422950389446494,0.24094796275014796,0.45301040860226693
4.0,0.0,349,0.0,0.0,0.0,7563.0,6058.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,123.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47401772632929534,0.20358398606333902,0.9178272682529499,0.37667078588361635,0.1352622039008162,0.5700664960728319,0.4282519450905036,0.1692623631772493,0.31627161304616264
4.0,0.0,350,0.0,0.0,0.0,7563.0,6058.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,74.0,30.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,123.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46887144625744676,0.18454438907182846,0.8950790759064972,0.15342198459867493,0.40440366696908703,0.8822796867553503,0.8485177757748622,0.502817041629224,0.5062218274377533
1.0,8.0,351,0.0,0.0,1.0,7563.0,6058.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,75.0,31.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,123.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5079365600701492,0.2281630378209635,0.929651480633368,0.12880285158230337,0.1313545354401482,0.11492970872730014,0.4154636179613956,0.8092351028778935,0.6052963236086655
1.0,15.0,352,1.0,0.0,1.0,7556.0,6045.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,75.0,31.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,123.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,0.42977559532951054,0.20252177025287285,0.9354350539320911,0.26753843163228636,0.5353486404206858,0.7345595178390737,0.1429590436926547,0.04700040119701472,0.3296574382883579
1.0,8.0,353,0.0,0.0,1.0,7542.0,6023.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,76.0,32.0,141.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,123.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5016888552733086,0.27940407727345473,0.8787270282655859,0.16637471666075526,0.4703175217751973,0.614902277540825,0.48662362683214805,0.12073106760163206,0.5071617182740885
4.0,0.0,354,0.0,0.0,0.0,7535.0,6010.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,77.0,33.0,142.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,123.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48534363494272126,0.25228228395842517,0.8761482763650398,0.29183538889808774,0.9393919490069752,0.30661629341120755,0.016450900083744474,0.010232322477750284,0.15713595298265082
1.0,15.0,355,1.0,0.0,1.0,7535.0,6010.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,77.0,33.0,143.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,124.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4809038065821428,0.25129468542397343,0.9049845134454275,0.3218384385115306,0.8937945567765847,0.4365511967836892,0.18356342140709928,0.8628742844788186,0.6125220494812887
1.0,15.0,356,1.0,0.0,1.0,7521.0,5988.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,78.0,33.0,143.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,125.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5929603781478456,0.2768548080135647,0.8869822890779068,0.8758272384670102,0.5881657074996015,0.5978438805274411,0.06911381703707438,0.1972428052404302,0.6487732949737993
4.0,0.0,357,0.0,0.0,0.0,7507.0,5966.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,78.0,33.0,143.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,125.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47659592671334594,0.31012407301096845,0.913684959915251,0.062072240217178574,0.8040869005471285,0.06443995432406312,0.1100901161991331,0.3043827711557518,0.3383505528028456
4.0,0.0,358,0.0,0.0,0.0,7507.0,5966.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,79.0,33.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,126.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5129227645570952,0.29914187092883204,0.9380023522022866,0.7858928780888355,0.5286705523446997,0.02948049425675354,0.04250812125892359,0.27571464153538994,0.12500261968147183
4.0,0.0,359,0.0,0.0,0.0,7507.0,5966.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,80.0,33.0,145.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,127.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5125701915672971,0.25913728534682334,0.9359305887778236,0.36611877679323507,0.5352469380217889,0.9282196390253071,0.1292731829954046,0.19375176976257613,0.3276591776103933
1.0,19.0,360,1.0,1.0,1.0,7507.0,5966.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,80.0,34.0,146.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0,127.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5119882345198851,0.19670964048293674,0.858451841963248,0.7830194648683709,0.2707780261878512,0.09865383831452275,0.43240236716310926,0.3527019406562477,0.0057794614018738255
4.0,0.0,361,0.0,0.0,0.0,7487.0,5932.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,81.0,34.0,147.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0,128.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4561883928932723,0.22718364242306383,0.8937020721423038,0.733165024287739,0.6829968794654039,0.869713531686898,0.379993109294173,0.23042631641264166,0.12572027848573677
4.0,0.0,362,0.0,0.0,0.0,7487.0,5932.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,81.0,35.0,148.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0,128.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5879135705001693,0.26833859254138,0.8767857024571827,0.5797511437993292,0.8911790730246532,0.8863464718239122,0.11343082486813214,0.5977178445574121,0.047164278568127875
4.0,0.0,363,0.0,0.0,0.0,7487.0,5932.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,81.0,35.0,149.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0,129.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.489097300889912,0.19222437966108066,0.9401403359739198,0.11948076607823208,0.8944034411866045,0.6204174924907123,0.18776172714376774,0.05661909889217891,0.19458432669818965
1.0,15.0,364,1.0,0.0,1.0,7487.0,5932.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,81.0,35.0,150.0,1.0,1.0,1.0,1.0,1.0,1.0,84.0,130.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5386934278254123,0.22490584357386667,0.8820866557847331,0.03701387457657188,0.19808691133927026,0.7751097966011454,0.6496035464623674,0.13126937585080173,0.29888362468993296
4.0,0.0,365,0.0,0.0,0.0,7473.0,5910.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,81.0,35.0,151.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,131.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45857875145379895,0.19690198835911246,0.9248163440288261,0.009141211192176254,0.5544554454434005,0.42238043924335483,0.15942670402238587,0.22300301734402975,0.8670097268297082
1.0,15.0,366,1.0,0.0,1.0,7473.0,5910.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,81.0,35.0,151.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,131.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4373720820290008,0.17913927329941226,0.9005205298466064,0.7064740153658426,0.27010988549896936,0.07736530952455893,0.29834316823009016,0.21535582769273437,0.46158025926555946
4.0,0.0,367,0.0,0.0,0.0,7459.0,5888.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,81.0,35.0,151.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,131.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.39868401840901524,0.17999346834641744,0.8905015087640344,0.7686144419294487,0.5871097025903206,0.1048771746666222,0.36173481370851235,0.3570793290479303,0.06663720221681098
1.0,0.0,368,0.0,0.0,0.0,7459.0,5888.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,82.0,35.0,152.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,132.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.42747101823976524,0.16554842418870427,0.9028005935977748,0.38474346537067755,0.12952361562945514,0.75488180166986,0.2726710551104613,0.4783803728020994,0.5867582747255923
4.0,0.0,369,0.0,0.0,0.0,7459.0,5888.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,82.0,35.0,152.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,132.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5981758145646442,0.19937742020064475,0.9061896502471422,0.6004428817886179,0.08263034161830857,0.49438576595622186,0.5369756736885686,0.21188076987091103,0.2006467088259557
1.0,8.0,370,0.0,0.0,1.0,7459.0,5888.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,82.0,35.0,152.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,132.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5107689349319837,0.24460628842688958,0.9418566444524604,0.9616764347563888,0.343286920481676,0.10475318805916886,0.3044703101711521,0.2591305326985613,0.09977226843090954
1.0,8.0,371,0.0,0.0,1.0,7452.0,5875.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,82.0,35.0,152.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,132.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5017606337087942,0.22295573524492257,0.9163744670868913,0.9978884397628229,0.2860985196053328,0.7414214791466036,0.7384726660450001,0.5945833975945753,0.23343617876595638
4.0,0.0,372,0.0,0.0,0.0,7445.0,5862.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,83.0,35.0,153.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,133.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4591749734874622,0.20582279101786824,0.8895392238644069,0.23586923478424549,0.6670851428103411,0.4250698780342507,0.1726967751330283,0.09699068221873795,0.49141980433811827
1.0,8.0,373,0.0,0.0,1.0,7445.0,5862.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,83.0,35.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0,134.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4819118573156481,0.20804935535503175,0.9421579815957835,0.013161296634134036,0.5028730746918207,0.41117953239184785,0.5938678969495996,0.7021159908946375,0.3702483308452859
1.0,15.0,374,1.0,0.0,1.0,7438.0,5849.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,83.0,35.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0,134.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5352090105306707,0.2714877362107162,0.9479310468658062,0.4089640727576375,0.43972041487601976,0.36228918173837704,0.025999002473656024,0.3304095111477415,0.2516530765709379
1.0,19.0,375,1.0,1.0,1.0,7424.0,5827.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,83.0,35.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0,134.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4590007888951042,0.22498494122485332,0.9087399823599019,0.3328904711348454,0.8526227583025695,0.5925110987333833,0.3727956201868927,0.0756328537007351,0.10618539238682491
1.0,8.0,376,0.0,0.0,1.0,7404.0,5793.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,35.0,155.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0,135.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5096744781450964,0.23227416225386227,0.9176643029743936,0.9930910744153204,0.9531422891113638,0.8303478445714438,0.08030098536375703,0.0810632499052159,0.15434642723281566
1.0,15.0,377,1.0,0.0,1.0,7397.0,5780.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,35.0,156.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,136.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4567655665009601,0.1777263062238087,0.9020807687639489,0.9372893369290365,0.8008719681589168,0.03405370609072285,0.37114916625133926,0.4154622528118083,0.8710472501143849
1.0,15.0,378,1.0,0.0,1.0,7383.0,5758.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,35.0,157.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0,137.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45475838599378826,0.19098956213452936,0.9243667411858474,0.791588890068847,0.6220592074806163,0.11615168331341692,0.1813978871501469,0.1698413492702401,0.38271509974721885
4.0,0.0,379,0.0,0.0,0.0,7369.0,5736.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,35.0,158.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0,138.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4788823575961569,0.19592333349392782,0.9286502111273955,0.6999295115474486,0.6042051432638998,0.9509159303781408,0.5577285013716091,0.5328581435409777,0.009067638260518117
1.0,15.0,380,1.0,0.0,1.0,7369.0,5736.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,36.0,159.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,138.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49105093092911795,0.20963151895091564,0.9217039988540313,0.9158862219607075,0.7852806518588327,0.3970051851162555,0.4387333963043795,0.047979716747175855,0.43402089693520207
4.0,0.0,381,0.0,0.0,0.0,7355.0,5714.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,36.0,160.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,139.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4950476309038842,0.17803108292593928,0.9306908970965967,0.2019759809815707,0.39257573444722654,0.11236800773798526,0.5976711187683011,0.10030165737569727,0.5202935505661038
4.0,0.0,382,0.0,0.0,0.0,7355.0,5714.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,36.0,160.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,139.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44622887031260466,0.1916038131410886,0.9290487869567458,0.36287785737693345,0.988152561796116,0.6425856407874251,0.6783780002976035,0.317781868999441,0.7285955717142932
4.0,0.0,383,0.0,0.0,0.0,7355.0,5714.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,36.0,160.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,139.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4764834865632852,0.19044720272693116,0.9372968007125515,0.11945918547328,0.7828419667926807,0.0007641078453166402,0.2513840787246763,0.07327159934135796,0.23710096841898168
1.0,8.0,384,0.0,0.0,1.0,7355.0,5714.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,36.0,161.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,140.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4153089014837866,0.18055761301421855,0.9174546054366893,0.35978432615768124,0.9211961203944188,0.2300516067634815,0.2094955047623148,0.009445587923253939,0.29049961623820914
4.0,0.0,385,0.0,0.0,0.0,7348.0,5701.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,36.0,161.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,140.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48537614875538376,0.22868672522432185,0.8809347201029992,0.608546993295265,0.6891852861730812,0.11297366987980366,0.30808955030648205,0.3080362677029529,0.3968201877924706
1.0,15.0,386,1.0,0.0,1.0,7348.0,5701.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,84.0,36.0,161.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,140.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4775038667811021,0.21244648903681213,0.9056693593658783,0.41490363137407743,0.9643774324393775,0.0171786423875394,0.12434266469589499,0.3114637149683443,0.5607460740904625
1.0,12.0,387,0.0,1.0,1.0,7334.0,5679.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,85.0,36.0,162.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,141.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4343369191155024,0.15999157623940877,0.9286763726508673,0.5019323104259729,0.5089815888796834,0.664395832884964,0.06152310221546948,0.5454834807031321,0.1075985559081261
1.0,8.0,388,0.0,0.0,1.0,7321.0,5654.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,86.0,36.0,162.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,142.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4736108499506238,0.26432746641935845,0.8716363319003225,0.618594574872456,0.45496802787320323,0.4939446900259375,0.0022821086097637856,0.48461993757505745,0.23900757242665507
4.0,0.0,389,0.0,0.0,0.0,7314.0,5641.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,86.0,36.0,162.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,142.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5579105683557005,0.18178488689104827,0.922633269189937,0.6590131946034858,0.6753352989964528,0.9827170830602685,0.25166919501299395,0.1812511142968747,0.020812313547329573
4.0,0.0,390,0.0,0.0,0.0,7314.0,5641.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,86.0,36.0,163.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0,143.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44790605666990874,0.17584327792973112,0.9111746839015287,0.4264364372918082,0.49122369202193794,0.21480461016991262,0.29730545002775244,0.27262567602265053,0.008772445204780861
4.0,0.0,391,0.0,0.0,0.0,7314.0,5641.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,87.0,37.0,164.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0,143.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5286709916753108,0.1917513101064577,0.9440798193670812,0.3756006286498451,0.5130863358760611,0.7529443661953358,0.033487387629139886,0.16525855318414018,0.6352575323119583
4.0,0.0,392,0.0,0.0,0.0,7314.0,5641.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,87.0,37.0,164.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0,143.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5304642370532698,0.19769780627760575,0.8977478575068333,0.6476437643953524,0.46252803776718904,0.3855086181569379,0.6536387103343679,0.48893081691526247,0.27258770507524016
4.0,0.0,393,0.0,0.0,0.0,7314.0,5641.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,87.0,37.0,164.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0,143.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4261832960649547,0.18268834453691077,0.9188936561404673,0.4261362074777565,0.8496487262493098,0.5368842432219285,0.6677038696997324,0.04272941251619811,0.07843374374899346
1.0,7.0,394,1.0,0.0,0.0,7314.0,5641.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,87.0,37.0,165.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0,144.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5270683385610142,0.23188273153632988,0.9274252898504673,0.3862582036869689,0.9065045865954053,0.5467024845056344,0.5249659953302034,0.3671320518523354,0.07427366256095652
4.0,0.0,395,0.0,0.0,0.0,7307.0,5632.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,87.0,37.0,165.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0,144.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5136139594542235,0.19119353117245794,0.9099064311730428,0.8795144438159631,0.4387035906848548,0.9264875417318712,0.23098313453680788,0.15113955779985336,0.062494520163982235
